Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
How you doin'?,1.835363745689392,3.948521614074707,4.433103561401367,3.6064889430999756,2.3867549896240234,2.9571444988250732,1.8141411542892456,4.292730331420898,2.1806845664978027,3.9324331283569336,3.6837141513824463,2.6685538291931152,3.812300443649292,2.7053046226501465,2.0007407665252686,3.7885334491729736,1.6674646139144897,1.1291778087615967,3.5678508281707764,1.9690998792648315,2.8398656845092773,['Susan Bunch'],Neutral,10,2,2,11,00:20:57.089,00:21:00.549
Ok.,3.029665946960449,3.3402791023254395,3.717526435852051,2.8081493377685547,3.703749656677246,3.5401856899261475,2.3467719554901123,3.2970738410949707,3.3564021587371826,3.7408368587493896,2.986057996749878,3.3275837898254395,3.0569329261779785,3.7608072757720947,2.4542126655578613,3.4831762313842773,2.797816753387451,1.8489487171173096,4.1765875816345215,2.8537847995758057,3.7140235900878906,['Ross Geller'],Neutral,10,3,2,11,00:21:00.759,00:21:03.344
You did a good thing today.,2.4376614093780518,3.4343278408050537,3.879727840423584,3.810701608657837,2.439833402633667,3.4383301734924316,1.9836534261703491,3.9902775287628174,2.975684881210327,3.7615299224853516,3.714775562286377,3.0486881732940674,3.5652568340301514,3.4460198879241943,2.089259386062622,3.8815813064575195,1.9272348880767822,1.3222402334213257,4.056512832641602,2.09442138671875,3.304394245147705,['Susan Bunch'],Neutral,10,4,2,11,00:21:08.183,00:21:17.066
Yeah.,3.1945064067840576,3.191438913345337,3.571686267852783,2.8060555458068848,3.6933512687683105,3.5951058864593506,2.419386625289917,3.2098121643066406,3.47910737991333,3.647132396697998,2.9479775428771973,3.4169399738311768,3.008352041244507,3.8535070419311523,2.4428298473358154,3.5103955268859863,2.913973093032837,1.9173023700714111,4.20244836807251,2.8896193504333496,3.771855592727661,['Ross Geller'],Neutral,10,5,2,11,00:21:15.691,00:21:17.066
You wanna dance?,2.621440887451172,3.632392644882202,3.7582461833953857,4.456221580505371,1.794102430343628,2.7638750076293945,1.9472798109054565,3.1918184757232666,3.7680723667144775,3.5419304370880127,4.062926292419434,2.913696050643921,3.300051212310791,3.9742777347564697,1.9712187051773071,3.9451684951782227,1.5484528541564941,1.3505308628082275,3.665123224258423,1.6036068201065063,2.7292287349700928,['Susan Bunch'],Neutral,10,6,2,11,00:21:17.985,00:21:22.905
"No, that's fine.",2.802032709121704,3.6289820671081543,3.9744045734405518,3.1255292892456055,3.2492611408233643,3.2402443885803223,2.3183562755584717,3.3130598068237305,3.3676397800445557,3.7663323879241943,3.2705607414245605,3.11187744140625,3.263798475265503,3.773169994354248,2.3715248107910156,3.644087791442871,2.4516258239746094,1.6740996837615967,3.867659091949463,2.635244131088257,3.4593753814697266,['Ross Geller'],Neutral,10,7,2,11,00:21:20.821,00:21:22.905
Come on. I'll let you lead.,2.5867576599121094,3.6274869441986084,3.9751172065734863,3.686948299407959,2.673063039779663,3.229294538497925,2.057018518447876,3.6430728435516357,3.255373954772949,3.80538010597229,3.6856741905212402,3.091735601425171,3.436725378036499,3.6016035079956055,2.1014492511749268,3.8247013092041016,2.0326895713806152,1.4453288316726685,3.934777021408081,2.1736207008361816,3.2316367626190186,['Susan Bunch'],Neutral,10,8,2,11,00:21:27.828,00:21:31.247
Ok.,3.029665946960449,3.3402791023254395,3.717526435852051,2.8081493377685547,3.703749656677246,3.5401856899261475,2.3467719554901123,3.2970738410949707,3.3564021587371826,3.7408368587493896,2.986057996749878,3.3275837898254395,3.0569329261779785,3.7608072757720947,2.4542126655578613,3.4831762313842773,2.797816753387451,1.8489487171173096,4.1765875816345215,2.8537847995758057,3.7140235900878906,['Ross Geller'],Neutral,10,9,2,11,00:21:29.454,00:21:31.247
All right look. Penis schmenis. We're all people.,2.8200228214263916,3.737030267715454,3.94352650642395,2.7068138122558594,3.5991787910461426,2.9395923614501953,2.402050733566284,3.0586795806884766,3.579010248184204,3.68196964263916,2.9052305221557617,3.080775737762451,3.0431041717529297,3.8824613094329834,2.4717626571655273,3.6189706325531006,2.73388409614563,1.929098129272461,3.8039095401763916,2.8633015155792236,3.3765058517456055,['Chandler Bing'],Sad,10,10,2,11,00:21:32.040,00:21:55.896
"Ok, which one of us do you think is gonna be the first one to get married?",3.09089994430542,3.2611207962036133,3.2773091793060303,4.092570781707764,2.023383378982544,3.048218011856079,1.9100033044815063,2.7252490520477295,4.46990966796875,3.3511295318603516,3.747899293899536,3.05049991607666,2.8017444610595703,4.5792036056518555,1.8092468976974487,3.7815189361572266,1.996911644935608,1.7217903137207031,3.8623502254486084,1.8901180028915405,2.872252941131592,['Monica Geller'],Neutral,11,2,2,11,00:21:33.750,00:22:11.996
"Well, Mon, I was married.",2.4121267795562744,2.9926817417144775,3.805497407913208,3.8563005924224854,2.2715630531311035,3.9012293815612793,2.0444650650024414,4.2396559715271,2.5423226356506348,3.7136096954345703,3.9960689544677734,3.2440807819366455,3.641451597213745,3.133587121963501,1.992910623550415,3.721358299255371,1.6958743333816528,1.1978435516357422,4.122969150543213,2.016357898712158,3.486781597137451,['Ross Geller'],Peaceful,11,3,2,11,00:21:39.631,00:21:57.940
"Yeah, me, too, technically.",2.724890947341919,3.581193208694458,3.9658432006835938,3.225498676300049,3.1775903701782227,3.402237892150879,2.2063610553741455,3.6344082355499268,3.1825554370880127,3.805349111557007,3.3198859691619873,3.190387487411499,3.4435296058654785,3.582324504852295,2.2327187061309814,3.6963300704956055,2.3899123668670654,1.5015904903411865,3.98993182182312,2.5639185905456543,3.501807689666748,['Phoebe Buffay'],Neutral,11,4,2,11,00:21:54.229,00:21:57.940
I had a wedding.,2.7435920238494873,2.861982583999634,3.6233606338500977,3.940086603164673,2.4167444705963135,3.810844659805298,2.103842258453369,3.6774327754974365,3.201815605163574,3.6914801597595215,3.8708152770996094,3.3659591674804688,3.287731647491455,3.6336891651153564,2.133404016494751,3.7535319328308105,1.8613146543502808,1.3127667903900146,4.279198169708252,2.004387140274048,3.5783190727233887,['Rachel Green'],Neutral,11,5,2,11,00:21:56.148,00:21:57.940
"All right, just trying to start an interesting discussion.",2.5570571422576904,3.6267006397247314,4.076936721801758,3.202441692352295,3.140672445297241,3.3134140968322754,2.1058852672576904,3.808645248413086,3.0152525901794434,3.8085808753967285,3.373692750930786,3.0534043312072754,3.5160269737243652,3.408865451812744,2.1721577644348145,3.706974506378174,2.3630149364471436,1.5488544702529907,3.907402515411377,2.4861643314361572,3.31636905670166,['Monica Geller'],Neutral,11,6,2,11,00:22:14.333,00:22:19.837
Isn't Ben in this?,3.542715072631836,3.207660675048828,3.2271316051483154,2.2516250610351562,3.945279598236084,2.9943087100982666,2.3196685314178467,2.040121078491211,4.440676212310791,3.3283238410949707,2.371551275253296,3.214164972305298,2.3935229778289795,4.491483688354492,2.423271894454956,3.2884979248046875,3.360086679458618,2.356182813644409,3.7247021198272705,3.0374624729156494,3.3934948444366455,['Chandler Bing'],Mad,11,8,2,11,00:22:17.419,00:22:19.837
"Oh, yeah!",2.880272626876831,3.3788506984710693,3.741276979446411,3.653477191925049,2.751081943511963,3.4170174598693848,2.158684492111206,3.534335136413574,3.4129741191864014,3.719006061553955,3.625859498977661,3.246204137802124,3.343181848526001,3.878192186355591,2.1324877738952637,3.780153274536133,2.214125156402588,1.5940892696380615,4.074109077453613,2.2491674423217773,3.39133620262146,['#ALL#'],Joyful,11,9,2,11,00:22:20.630,00:22:24.258
That commercial always makes me so sad.,3.3078453540802,3.472827434539795,3.5717811584472656,1.5492334365844727,4.509366512298584,2.5299785137176514,2.3374054431915283,2.08137845993042,3.888113260269165,3.3743772506713867,1.8695566654205322,2.967456340789795,2.5150532722473145,3.944122314453125,2.6084401607513428,3.261988401412964,3.553929328918457,2.4207956790924072,3.4408304691314697,3.376873731613159,3.2980380058288574,['Ross Geller'],Sad,1,3,2,12,00:00:28.153,00:00:33.282
"Yeah, but then the guy opens his beer and those girls run at him, so, everything seems to work out OK.",3.9640161991119385,2.5975394248962402,2.46087646484375,1.5652891397476196,4.313222408294678,2.6861729621887207,2.2274553775787354,1.531063199043274,4.7732157707214355,2.768219470977783,1.661781907081604,3.4044785499572754,2.063577175140381,4.5603508949279785,2.139479637145996,3.037842035293579,3.8658576011657715,2.940967082977295,3.7085177898406982,3.2066948413848877,3.352147340774536,['Joey Tribbiani'],Sad,1,4,2,12,00:00:31.156,00:00:38.912
I meant because the monkey in it reminds me of Marcel.,3.147895336151123,3.451226234436035,3.4388930797576904,3.9264895915985107,2.482929229736328,2.6834065914154053,2.3424007892608643,2.7140052318573,4.176728248596191,3.3649511337280273,3.600409746170044,3.2829678058624268,3.0450057983398438,4.227176666259766,2.165512800216675,3.9018049240112305,2.1294877529144287,1.6495438814163208,3.7948665618896484,2.1195971965789795,2.9592227935791016,['Ross Geller'],Sad,1,5,2,12,00:00:36.953,00:00:42.332
"I can see that, 'cause they both have those big brown eyes and, ya know, the little pouty chin.",2.401484727859497,3.9894320964813232,3.968447208404541,4.09901762008667,1.9129294157028198,2.388890266418457,1.8623958826065063,2.9788732528686523,3.876767158508301,3.641712188720703,3.727597236633301,2.6501963138580322,3.1544604301452637,4.027930736541748,1.9680536985397339,3.859959363937378,1.6440515518188477,1.4237107038497925,3.4762117862701416,1.6785783767700195,2.5923829078674316,['Phoebe Buffay'],Sad,1,6,2,12,00:00:39.456,00:00:48.505
And the fact that they're both monkeys.,3.4970383644104004,3.278085470199585,3.2943978309631348,1.8158873319625854,4.425131320953369,2.6261603832244873,2.3763067722320557,2.1390492916107178,4.182043075561523,3.313436508178711,1.9715532064437866,3.1704394817352295,2.465749740600586,4.129547119140625,2.5129926204681396,3.33528995513916,3.53517484664917,2.4860892295837402,3.646939754486084,3.353631019592285,3.379063367843628,['Monica Geller'],Neutral,1,7,2,12,00:00:42.584,00:00:48.505
"Sometimes I wonder if I did the right thing, ya know, giving him away.",3.007368803024292,2.860905170440674,3.5699334144592285,1.9682283401489258,4.187147617340088,3.9802956581115723,2.422065019607544,4.005400657653809,2.361675262451172,3.4905171394348145,2.6243133544921875,3.429682970046997,3.264744758605957,2.7831807136535645,2.3720576763153076,3.2327914237976074,2.923954486846924,1.6981019973754883,3.968886137008667,3.4388906955718994,3.980100631713867,['Ross Geller'],Sad,1,8,2,12,00:00:48.840,00:00:54.970
"Remember when sometimes he'd borrow your hat, and, and when you got it back there'd be little monkey raisins in it.",3.2287800312042236,3.346611261367798,2.9898266792297363,4.480942249298096,1.4345812797546387,2.010368585586548,2.003141164779663,2.100588798522949,4.636802673339844,2.7943499088287354,3.6685538291931152,3.012434482574463,2.725515604019165,4.364901542663574,1.8583383560180664,3.966881513595581,1.4931994676589966,1.5067403316497803,3.2988698482513428,1.4406020641326904,2.0705442428588867,['Ross Geller'],Sad,1,10,2,12,00:01:06.149,00:01:16.825
"Hey, hey, check it out, guess what I got.",2.7955310344696045,3.1958446502685547,3.3785650730133057,4.67144250869751,1.2911319732666016,3.2095675468444824,1.8107112646102905,3.846341848373413,3.286710023880005,3.386803150177002,4.285750865936279,3.154735803604126,3.4475796222686768,3.5069332122802734,1.7129578590393066,4.027374267578125,1.2944968938827515,1.1360751390457153,3.8096506595611572,1.357810378074646,2.7050185203552246,['Joey Tribbiani'],Joyful,2,3,2,12,00:02:10.755,00:02:14.675
Rhythm?,2.6910955905914307,3.759052038192749,4.044421672821045,2.8327786922454834,3.592135429382324,3.0916457176208496,2.3781425952911377,3.3124475479125977,3.2314743995666504,3.7821297645568848,3.0456626415252686,3.155402421951294,3.272087812423706,3.621929168701172,2.484955072402954,3.5643036365509033,2.649850368499756,1.7704637050628662,3.8739736080169678,2.8062350749969482,3.441669464111328,['Chandler Bing'],Joyful,2,4,2,12,00:02:12.006,00:02:14.675
"No, my first fan mail.",3.7023775577545166,2.431375026702881,2.3952691555023193,4.871425628662109,1.0825510025024414,3.196519136428833,2.0882327556610107,2.2665650844573975,4.333281993865967,2.6391053199768066,4.016908645629883,3.3981034755706787,2.434978723526001,4.313414573669434,1.9161268472671509,3.7983455657958984,1.303483486175537,1.2266428470611572,3.80138897895813,1.1748321056365967,2.4844014644622803,['Joey Tribbiani'],Joyful,2,5,2,12,00:02:15.718,00:02:17.886
Alright!,2.633676767349243,3.317155361175537,3.9158430099487305,3.217604160308838,3.1171069145202637,3.592038869857788,2.209758758544922,3.757258892059326,2.9222970008850098,3.8289732933044434,3.454332113265991,3.2382380962371826,3.319472551345825,3.4851503372192383,2.3043410778045654,3.609025001525879,2.327087163925171,1.5410341024398804,4.226877212524414,2.488537073135376,3.6459696292877197,['#ALL#'],Joyful,2,6,2,12,00:02:18.054,00:02:19.471
"'Dear Dr. Remore, know that I love you and would do anything to have you.' Gosh. 'Your not-so-secretive admirer, Erica Ford.' Ooh wait, 'PS enclosed please find 14 of my eyelashes.'",3.5530714988708496,3.087660551071167,3.205199718475342,3.554007053375244,2.892857789993286,3.4280765056610107,2.458299160003662,3.109137535095215,3.9661037921905518,3.331683397293091,3.4143238067626953,3.546159029006958,3.0470101833343506,4.172375202178955,2.2379822731018066,3.8181228637695312,2.440368175506592,1.7572784423828125,4.060939788818359,2.4243452548980713,3.380352020263672,['Monica Geller'],Joyful,2,7,2,12,00:02:19.764,00:02:35.404
"Ya know, in crazy world, that means you're married.",3.1254613399505615,2.8524010181427,3.1533501148223877,4.543567657470703,1.633515477180481,3.5590643882751465,2.1163389682769775,3.10201358795166,3.929492235183716,3.3015341758728027,4.067205905914307,3.313793659210205,2.9225924015045166,4.1585540771484375,1.9765866994857788,3.8463377952575684,1.6161091327667236,1.3202635049819946,4.0945258140563965,1.5923033952713013,3.0517525672912598,['Rachel Green'],Joyful,2,8,2,12,00:02:30.900,00:02:39.992
"Oh my god, I got my very own stalker.",4.523664951324463,1.8501869440078735,2.0571250915527344,1.2658213376998901,4.715206146240234,3.446018695831299,3.1324303150177,2.0611250400543213,3.4590911865234375,2.4760520458221436,1.4984288215637207,3.9254283905029297,1.985656976699829,3.5232889652252197,2.9991226196289062,2.7031495571136475,3.4845244884490967,2.459853410720825,4.10580587387085,3.531155824661255,3.8869082927703857,['Joey Tribbiani'],Powerful,2,10,2,12,00:02:48.835,00:02:53.005
Hey guys.,2.7942564487457275,3.329328775405884,3.912938117980957,3.3400487899780273,3.126068592071533,3.600809097290039,2.239647150039673,3.601055383682251,3.078829765319824,3.8527770042419434,3.4589667320251465,3.2715961933135986,3.309134006500244,3.558025360107422,2.344324827194214,3.638943672180176,2.3236422538757324,1.5801714658737183,4.194574356079102,2.4382104873657227,3.582210063934326,['Ross Geller'],Joyful,2,11,2,12,00:02:51.004,00:02:53.005
Hey.,3.051330089569092,3.3087174892425537,3.7479262351989746,2.974065065383911,3.523106575012207,3.459855794906616,2.3797664642333984,3.380113363265991,3.3681318759918213,3.6898398399353027,3.121800422668457,3.377803325653076,3.232062339782715,3.7345077991485596,2.4438679218292236,3.620582342147827,2.688019275665283,1.830472469329834,4.131540775299072,2.763237476348877,3.6160120964050293,['#ALL#'],Neutral,2,12,2,12,00:02:55.466,00:02:56.675
"Ooh, where are you off to, Travelin' Jake?",2.368886709213257,4.108482360839844,4.229981422424316,3.5769271850585938,2.552155017852783,2.5474588871002197,1.9564152956008911,3.2026944160461426,3.507687568664551,3.832911729812622,3.5783591270446777,2.6466689109802246,3.3525826930999756,3.785737991333008,2.111570119857788,3.818007469177246,1.993143081665039,1.513571858406067,3.4375898838043213,2.136674165725708,2.756037950515747,['Phoebe Buffay'],Mad,2,13,2,12,00:02:56.843,00:02:59.428
"Well, there's this, uh, paleontology conference in L.A. so I figured I'd go and then drive down to the zoo and surprise Marcel.",2.5457310676574707,3.4428012371063232,3.9592173099517822,3.9488401412963867,2.3145527839660645,3.208531618118286,1.9420892000198364,3.929093360900879,3.0588834285736084,3.7523136138916016,3.8483123779296875,3.059285879135132,3.7192001342773438,3.4529407024383545,1.897255539894104,3.956388473510742,1.8054416179656982,1.3339442014694214,3.9074819087982178,1.988244652748108,3.1190428733825684,['Ross Geller'],Joyful,2,14,2,12,00:02:58.344,00:03:06.560
