Sr No.,Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
6708,"Hey, no way! Come on, this is you guys, call her and work it out.",3.3303983211517334,3.2435388565063477,3.3717434406280518,3.007127285003662,3.26029896736145,3.394472122192383,2.1948654651641846,2.805330753326416,4.193663120269775,3.487447738647461,3.0627975463867188,3.2560019493103027,2.922715663909912,4.399355411529541,2.162736654281616,3.5817670822143555,2.8353781700134277,2.0433170795440674,3.8833322525024414,2.689335346221924,3.4073657989501953,Chandler,sadness,negative,664,2,3,15,"00:16:45,504","00:16:49,247"
6709,"Oh come on, we just had this huge fight, all right, don’t I have to wait a while?",3.22914981842041,3.467742443084717,3.6410024166107178,2.1100246906280518,4.1221489906311035,3.0793566703796387,2.2350449562072754,2.8576486110687256,3.857581615447998,3.512488842010498,2.485651969909668,3.1972692012786865,2.9495809078216553,4.010970115661621,2.299362897872925,3.399280071258545,3.2764129638671875,2.1374471187591553,3.752061128616333,3.2490246295928955,3.5831825733184814,Ross,sadness,negative,664,3,3,15,"00:16:49,425","00:16:52,635"
6710,"Hey, this isn’t like swimming after you eat, pick up the phone!!",1.7412221431732178,4.294332027435303,4.591847896575928,2.189898729324341,3.437448740005493,2.0723717212677,1.919729471206665,3.6638975143432617,2.2912051677703857,3.876667022705078,2.708030939102173,2.346277952194214,3.647946834564209,2.697673797607422,2.157590389251709,3.49741792678833,2.2663843631744385,1.4312732219696045,2.9490182399749756,2.6440320014953613,2.648467779159546,Chandler,anger,negative,664,4,3,15,"00:16:52,886","00:16:57,223"
6711,Y'know that whole swimming thing is a myth.,2.9733855724334717,3.457552909851074,3.7498233318328857,2.869248151779175,3.4059534072875977,3.1247425079345703,2.4397993087768555,3.0653510093688965,3.6033267974853516,3.595607042312622,3.1379358768463135,3.2310736179351807,3.015570878982544,3.9009227752685547,2.6127257347106934,3.7388246059417725,2.637613534927368,1.84531831741333,3.9685919284820557,2.8307573795318604,3.427269458770752,Chandler,neutral,neutral,664,5,3,15,"00:17:01,770","00:17:03,980"
6712,"Yeah, tell that to my Uncle Lenny.",3.330491304397583,3.25512957572937,3.3222849369049072,1.8012008666992188,4.336534023284912,2.997258186340332,2.115011692047119,2.407520294189453,4.125024795532227,3.3795056343078613,2.1374878883361816,3.2237205505371094,2.6633825302124023,4.223714828491211,2.2330286502838135,3.2815487384796143,3.617236614227295,2.477407932281494,3.8015639781951904,3.3052477836608887,3.596022605895996,Joey,neutral,neutral,664,6,3,15,"00:17:04,148","00:17:06,691"
6713,Why? What happened to him?,4.228682518005371,2.1294620037078857,2.1016955375671387,1.0540047883987427,4.639298915863037,2.800124168395996,2.4747674465179443,1.1679655313491821,4.383380889892578,2.527844190597534,1.312409520149231,3.450624942779541,1.7428213357925415,4.211805820465088,2.5056312084198,2.6384201049804688,4.036719799041748,3.018179178237915,3.8451240062713623,3.3750722408294678,3.5709147453308105,Chandler,neutral,neutral,664,7,3,15,"00:17:06,859","00:17:08,985"
6714,"Nothing, he’s just really believes in that.",2.9259305000305176,3.437098264694214,3.551438093185425,3.985823392868042,2.297666549682617,3.066025495529175,2.053417682647705,2.881715774536133,4.14425802230835,3.4670379161834717,3.7157561779022217,3.119403839111328,3.0286266803741455,4.389899253845215,2.0613207817077637,3.802961826324463,2.103013277053833,1.6662489175796509,3.9059321880340576,1.8709791898727417,3.0685184001922607,Joey,neutral,neutral,664,8,3,15,"00:17:09,153","00:17:12,280"
6715,It looks like your uterus is ready for implantation.,3.664928913116455,2.2194032669067383,2.6828324794769287,3.7854905128479004,2.3292155265808105,4.156491756439209,3.0029096603393555,2.771883249282837,3.0772604942321777,3.1469740867614746,3.622144937515259,3.7015717029571533,2.368201732635498,3.594146490097046,3.0847394466400146,3.497171401977539,1.6507469415664673,1.1090866327285767,4.461746692657471,2.0457053184509277,3.734100580215454,Dr. Zane,neutral,neutral,665,0,4,12,"00:05:37,378","00:05:40,422"
6716,Oh! I knew it! I knew it! I felt really thick this morning.,2.781043767929077,2.9620087146759033,3.6311066150665283,1.698277473449707,4.050998210906982,3.5684123039245605,2.5419540405273438,4.37490701675415,1.19092857837677,3.297157049179077,2.234619140625,3.0648350715637207,3.45499849319458,1.686997413635254,2.4707562923431396,3.2229413986206055,2.6242198944091797,1.4710772037506104,3.566208600997925,3.5226736068725586,3.534071922302246,Phoebe,joy,positive,665,1,4,12,"00:05:40,590","00:05:43,300"
6717,"Well, okay, so what’s now—go get, go get the eggs, put ‘em in there.",1.503846287727356,4.248072624206543,4.629393100738525,2.9035391807556152,2.755281686782837,2.3170454502105713,1.820906400680542,4.146655082702637,1.8933664560317993,3.978874683380127,3.2527689933776855,2.4501991271972656,3.9072861671447754,2.4174344539642334,1.989329218864441,3.652435064315796,1.7789533138275146,1.1724634170532227,3.1148438453674316,2.1932547092437744,2.639270782470703,Frank,neutral,neutral,665,2,4,12,"00:05:46,054","00:05:48,513"
6718,"Okay, it’ll take just a little while to prepare the embryos.",2.069676399230957,3.4860353469848633,4.196667194366455,3.344841957092285,2.6937766075134277,3.3559741973876953,2.0916202068328857,4.310196399688721,2.1596744060516357,3.9162912368774414,3.6720833778381348,2.996940851211548,3.728137254714966,2.801236391067505,2.2261760234832764,3.702139377593994,1.742221713066101,1.1363661289215088,3.855327844619751,2.2329578399658203,3.336129903793335,Dr. Zane,neutral,neutral,665,3,4,12,"00:05:48,681","00:05:52,434"
6719,"Embryossss? As in, ""More than one?""",3.7093045711517334,3.051419973373413,3.1670217514038086,2.6297638416290283,3.713427782058716,3.1669280529022217,3.1454737186431885,2.428859233856201,3.754009246826172,3.2303919792175293,2.63301420211792,3.4951839447021484,2.4676425457000732,3.9499967098236084,3.165342330932617,3.3985910415649414,2.673811197280884,1.799180507659912,4.1072516441345215,2.941373109817505,3.5549283027648926,Phoebe,surprise,positive,665,4,4,12,"0:05:52,602","0:05:54,688"
6720,"Um-hmm, five actually.",2.6532905101776123,3.498297929763794,3.970993995666504,3.556725263595581,2.8097751140594482,3.462430477142334,2.0479156970977783,3.6888716220855713,3.216949224472046,3.7740468978881836,3.624668836593628,3.172775983810425,3.4385788440704346,3.7131385803222656,2.137310266494751,3.748595714569092,2.1994354724884033,1.5624645948410034,3.9825241565704346,2.298321485519409,3.379812479019165,Dr. Zane,neutral,neutral,665,5,4,12,"0:05:54,688","0:05:56,298"
6721,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",2.9303829669952393,2.970362901687622,3.681817054748535,2.7268898487091064,3.508225202560425,3.7898945808410645,2.803194522857666,3.6742987632751465,2.480243444442749,3.660003900527954,3.2469797134399414,3.5557610988616943,3.2231502532958984,3.0307130813598633,2.8520257472991943,3.45542311668396,2.1952409744262695,1.3079208135604858,4.118064880371094,2.834233522415161,3.8754453659057617,Phoebe,neutral,neutral,665,6,4,12,"00:05:56,564","00:06:00,859"
6722,We do five because that gives you a 25% chance that at least one will attach.,2.7557895183563232,3.15665864944458,3.655794620513916,3.812584161758423,2.4303665161132812,3.6685476303100586,2.2671902179718018,3.7114171981811523,3.143937349319458,3.644397497177124,3.8300044536590576,3.2480993270874023,3.313159465789795,3.6533024311065674,2.317565679550171,3.732891082763672,1.898179531097412,1.3189326524734497,4.260125637054443,2.117462635040283,3.575808525085449,Dr. Zane,neutral,neutral,665,7,4,12,"00:06:04,781","00:06:12,537"
6723,That’s it! 25 percent? That means that’s it’s like 75 percent chance of no baby at all!,3.679260015487671,2.4848532676696777,2.8884642124176025,1.7905653715133667,4.131275177001953,3.783153533935547,3.541574001312256,2.64848256111145,2.4097626209259033,3.072589874267578,2.2400856018066406,3.630298376083374,2.233607053756714,2.89609694480896,3.6907646656036377,2.94686222076416,2.612232208251953,1.53079092502594,4.201610088348389,3.4198288917541504,4.06248664855957,Phoebe,surprise,negative,665,8,4,12,"00:06:06,699","00:06:14,748"
6724,"Hey, y’know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",2.9910643100738525,3.181159257888794,3.6380045413970947,2.9682066440582275,3.3596372604370117,3.6397500038146973,2.6923470497131348,3.8333935737609863,2.788222074508667,3.5865986347198486,3.240382194519043,3.4318344593048096,3.3680245876312256,3.207594394683838,2.5974104404449463,3.646958351135254,2.3371081352233887,1.538572072982788,4.157163143157959,2.828577995300293,3.7229676246643066,Frank,neutral,neutral,665,9,4,12,"00:06:14,916","00:06:17,709"
6725,"Sweety, now, she’s a woman, not a gumball machine.",3.026782274246216,3.6506099700927734,3.720287561416626,2.952225685119629,3.273819923400879,2.7971839904785156,2.2160019874572754,2.544187307357788,4.220354080200195,3.5760040283203125,2.9791271686553955,3.1078052520751953,2.919995069503784,4.360172748565674,2.246027708053589,3.668825626373291,2.7004737854003906,1.9585226774215698,3.6285974979400635,2.6344738006591797,3.149975061416626,Alice,neutral,neutral,665,10,4,12,"00:06:21,047","00:06:22,923"
6726,"Okay, well y’know what, don’t worry you guys, ‘cause I’m-I’m gonna do this as many times as it takes to get it right.",2.105591058731079,3.4750330448150635,4.15565299987793,3.2052102088928223,2.8654820919036865,3.5862295627593994,1.907810926437378,4.557676792144775,2.0706872940063477,3.8418970108032227,3.6085286140441895,2.983436107635498,3.826754331588745,2.705761194229126,1.975258708000183,3.645899772644043,1.9831206798553467,1.2533009052276611,3.841374397277832,2.35962176322937,3.350950002670288,Phoebe,neutral,neutral,665,11,4,12,"00:06:26,469","00:06:31,348"
6727,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",3.089993476867676,3.256255865097046,3.684441566467285,2.1572513580322266,4.141422748565674,3.604541778564453,2.536923408508301,3.3073837757110596,3.1116862297058105,3.6513335704803467,2.667673110961914,3.3166937828063965,3.0094330310821533,3.578434705734253,2.650322914123535,3.2921714782714844,2.9448986053466797,1.8347787857055664,4.000021934509277,3.2289302349090576,3.8909435272216797,Frank,neutral,neutral,665,12,4,12,"00:06:31,516","00:06:35,727"
6728,"Umm, it costs $16,000 each time you do this.",2.6359026432037354,3.617872476577759,4.0230512619018555,1.8812819719314575,4.253142356872559,2.878493070602417,2.26804256439209,3.3237266540527344,2.9655730724334717,3.7782340049743652,2.392177104949951,2.9481441974639893,3.1408443450927734,3.310819149017334,2.5699660778045654,3.3781936168670654,3.0554819107055664,1.7974038124084473,3.5628225803375244,3.3829710483551025,3.4357128143310547,Alice,neutral,neutral,665,13,4,12,"00:06:35,895","00:06:39,314"
6729,"So, umm, we’re kinda using all the money we have to do it just this one time.",1.856676697731018,3.9471282958984375,4.489193916320801,2.4796361923217773,3.3637804985046387,2.7957491874694824,1.8848222494125366,4.254117488861084,1.9785289764404297,3.9159207344055176,3.0447494983673096,2.6428472995758057,3.8726837635040283,2.540057420730591,2.0405590534210205,3.530087471008301,2.191051483154297,1.2981499433517456,3.3383426666259766,2.613149881362915,3.0780739784240723,Alice,neutral,neutral,665,14,4,12,"00:06:40,650","00:06:45,070"
6730,"Whoa!! That—okay, that’s a",3.1288673877716064,3.2933566570281982,3.662461996078491,2.779876947402954,3.5773351192474365,3.51548433303833,2.659769058227539,3.578420877456665,3.088033676147461,3.580350875854492,3.088061571121216,3.3686859607696533,3.194950819015503,3.463869094848633,2.6519930362701416,3.605747699737549,2.606874704360962,1.7165653705596924,4.049013137817383,2.977273464202881,3.6277334690093994,Phoebe,disgust,negative,665,15,4,12,"00:06:45,488","00:06:51,535"
6731,"No, I’m sorry.",3.23144268989563,3.1627509593963623,3.6442036628723145,1.8562920093536377,4.408536911010742,3.423490047454834,2.715890645980835,3.652998924255371,2.3776211738586426,3.4532153606414795,2.320160388946533,3.3739733695983887,3.2657108306884766,2.783620595932007,2.71077561378479,3.3268003463745117,3.0128355026245117,1.7071515321731567,3.791750431060791,3.4782373905181885,3.701788902282715,Dr. Zane,neutral,neutral,665,16,4,12,"00:06:58,251","00:06:59,668"
6732,Wow! You guys really don’t know anything!,3.22009015083313,3.554870128631592,3.527437448501587,2.749408006668091,3.4632444381713867,2.8925015926361084,2.20992374420166,2.453864574432373,4.350505352020264,3.464256763458252,2.8249130249023438,3.0663394927978516,2.6715075969696045,4.455349922180176,2.2947208881378174,3.5788938999176025,2.950732469558716,2.2000672817230225,3.72306752204895,2.763873338699341,3.218258857727051,Phoebe,surprise,positive,665,17,4,12,"00:06:59,836","00:07:02,587"
6733,I know! Why don’t you get drunk! That worked for a lot of girls in my high school.,2.331848621368408,4.139980316162109,4.312154769897461,2.6165668964385986,3.4009485244750977,2.5059235095977783,1.860242247581482,3.7575862407684326,3.024099588394165,3.826690673828125,2.8712117671966553,2.639252185821533,3.6216847896575928,3.234346389770508,1.9446905851364136,3.69990873336792,2.6114501953125,1.819399356842041,3.353774070739746,2.7871925830841064,2.976877450942993,Frank,anger,negative,665,18,4,12,"00:07:03,923","00:07:08,677"
6743,Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,Joey,neutral,neutral,666,0,5,7,"0:11:00,451","0:11:01,035"
6744,Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,Monica,neutral,neutral,666,1,5,7,"0:11:01,035","0:11:01,926"
6745,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,1.928482174873352,4.3539323806762695,4.278918743133545,3.2297821044921875,2.3392491340637207,1.7504030466079712,1.9574168920516968,3.1739308834075928,2.7551991939544678,3.6958250999450684,3.2691516876220703,2.182551622390747,3.5665135383605957,3.12785267829895,1.9973065853118896,3.782083034515381,1.6789495944976807,1.2337852716445923,2.676173210144043,2.039591073989868,2.0355284214019775,Joey,surprise,negative,666,2,5,7,"00:11:02,036","00:11:06,122"
6746,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",3.8771228790283203,2.7047922611236572,2.7989258766174316,1.57961905002594,4.497121334075928,3.105825185775757,2.2377705574035645,2.2729268074035645,4.257575511932373,3.0133249759674072,1.8982666730880737,3.4795501232147217,2.487856864929199,4.210147380828857,2.1080305576324463,3.0594534873962402,3.9040334224700928,2.7421483993530273,3.8533051013946533,3.3961479663848877,3.708336591720581,Phoebe,disgust,negative,666,3,5,7,"00:11:06,332","00:11:10,877"
6747,"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",3.911951780319214,2.630436658859253,2.624159336090088,1.1334055662155151,4.728938579559326,2.6844611167907715,2.287705183029175,1.3781251907348633,4.436643600463867,2.826869010925293,1.4535332918167114,3.2603893280029297,1.978329062461853,4.281845569610596,2.326993465423584,2.8282909393310547,4.042372703552246,2.9740002155303955,3.608428716659546,3.45698881149292,3.470734119415283,Joey,anger,negative,666,4,5,7,"00:11:11,712","00:11:15,840"
6748,"I don't know, clean places?",2.223193407058716,4.347918510437012,4.301030158996582,2.497729778289795,3.5734570026397705,2.020392656326294,2.051898717880249,2.98334002494812,3.109706163406372,3.818603754043579,2.672776699066162,2.526993989944458,3.2885944843292236,3.4138998985290527,2.287425994873047,3.5723116397857666,2.496013641357422,1.738969087600708,3.1385090351104736,2.6521425247192383,2.7263383865356445,Monica,neutral,neutral,666,5,5,7,"00:11:16,050","00:11:17,759"
